560;lmc;FA;3373603;2021-09-01;PURE-VISION-MULTIFOCAL;LENS;PureVision Multi-Focal (6);2;27.1;0;27.10;54.20;0;0;54.20;5900746
011;lmc;FA;3373604;2021-09-01;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-30;LENS;ACUVUE Oasys 1-Day For Astigmatism (30);2;17.6;0;17.60;35.20;0;0;35.20;5906896
560;lmc;FA;3373606;2021-09-01;PURE-VISION-MULTIFOCAL;LENS;PureVision Multi-Focal (6);2;27.1;0;27.10;54.20;0;0;54.20;5900744
012;lmc;FA;3373611;2021-09-01;PURE-VISION-2HD-TORIC;LENS;PureVision 2 for Astigmatism (6);2;23.5;0;23.50;47.00;0;0;47.00;5909433
513;lmc;FA;3373613;2021-09-01;BIOTRUE-ONE-DAY-FOR-ASTIGMATISM-5;LENS;Biotrue One Day For Astigmatism Trial (5);2;0;0;0.00;0.00;0;0;0.00;5909431
011;lmc;FA;3373630;2021-09-01;BIOFINITY-ENERGYS-1;LENS;Biofinity Energys Trial (1);1;0;0;0.00;0.00;0;0;0.00;5906952
011;lmc;FA;3373630;2021-09-01;BIOFINITY-MULTIFOCAL-1;LENS;Biofinity Multifocal Trial (1);1;0;0;0.00;0.00;0;0;0.00;5906952
005;lmc;FA;3373633;2021-09-01;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);3;0;0;0.00;0.00;0;0;0.00;5907457
520;lmc;FA;3373634;2021-09-01;BIOFINITY-1;LENS;Biofinity Trial (1);1;0;0;0.00;0.00;0;0;0.00;5907681
520;lmc;FA;3373634;2021-09-01;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0;0;0.00;0.00;0;0;0.00;5907681
505;lmc;FA;3373635;2021-09-01;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0;0;0.00;0.00;0;0;0.00;5889323
505;lmc;FA;3373635;2021-09-01;BIOFINITY-TORIC-XR-1;LENS;Biofinity Toric XR Trial (1);1;0;0;0.00;0.00;0;0;0.00;5889323
017;lmc;FA;3373636;2021-09-01;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0;0;0.00;0.00;0;0;0.00;5907515
103;lmc;FA;3373656;2021-09-01;ACUITIS-30;LENS;Acuitis 1 day SH 30L;5;9.5;0;9.50;47.50;0;0;47.50;5911978
113;lmc;FA;3373658;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE-MULTIFOCAL;LENS;Air Optix Plus Hydraglyde Multifocal 6);2;33.2;0;33.20;66.40;0;0;66.40;5911980
113;lmc;FA;3373659;2021-09-01;ACUVUE-OASYS;LENS;ACUVUE Oasys (6);4;13;0;13.00;52.00;0;0;52.00;5911981
502;lmc;FA;3373666;2021-09-01;FRESHLOOK-COLORS;LENS;Freshlook OLORS (2);1;11;0;11.00;11.00;0;0;11.00;5912004
114;lmc;FA;3373672;2021-09-01;DAILIES-AQUACOMFORT-PLUS-90;LENS;DAILIES AquaComfort Plus (90);2;28.1;0;28.10;56.20;0;0;56.20;5912026
017;lmc;FA;3373679;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);2;16.3;0;16.30;32.60;0;0;32.60;5912068
002;lmc;FA;3373683;2021-09-01;PRECISION-1-5;LENS;PRECISION 1 Trial (5);1;0;0;0.00;0.00;0;0;0.00;5905877
002;lmc;FA;3373683;2021-09-01;PRECISION-1-TORIC-5;LENS;PRECISION 1 TORIC Trial (5);1;0;0;0.00;0.00;0;0;0.00;5905877
003;lmc;FA;3373686;2021-09-01;DAILIES-TOTAL-1-MULTIFOCAL-5;LENS;DAILIES TOTAL 1 Multifocal Trial (5);2;0;0;0.00;0.00;0;0;0.00;5907130
019;lmc;FA;3373690;2021-09-01;DAILIES-AQUACOMFORT-PLUS-5;LENS;DAILIES AquaComfort Plus Trial (5);1;0;0;0.00;0.00;0;0;0.00;5906827
019;lmc;FA;3373690;2021-09-01;DAILIES-AQUACOMFORT-PLUS-TORIC-5;LENS;DAILIES AquaComfort Plus Toric Trial (5);1;0;0;0.00;0.00;0;0;0.00;5906827
580;lmc;FA;3373691;2021-09-01;1-DAY-ACUVUE-MOIST-MULTIFOCAL-90;LENS;1-Day ACUVUE Moist for Presbyopia (90);2;44.3;0;44.30;88.60;0;0;88.60;5903339
104;lmc;FA;3373695;2021-09-01;1-DAY-ACUVUE-MOIST-10;LENS;1 Day Acuvue Moist Trial (10);2;0;0;0.00;0.00;0;0;0.00;5903422
104;lmc;FA;3373700;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);2;0;0;0.00;0.00;0;0;0.00;5906825
550;lmc;FA;3373701;2021-09-01;1-DAY-ACUVUE-MOIST-MULTIFOCAL-5;LENS;1 Day Acuvue Moist for Presbyopia Trial (5);2;0;0;0.00;0.00;0;0;0.00;5902914
103;lmc;FA;3373702;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);1;0;0;0.00;0.00;0;0;0.00;5902951
103;lmc;FA;3373702;2021-09-01;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-5;LENS;Acuvue Oasys 1 Day For Astigmatism Trial (5);1;0;0;0.00;0.00;0;0;0.00;5902951
501;lmc;FA;3373703;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);1;0;0;0.00;0.00;0;0;0.00;5903401
501;lmc;FA;3373703;2021-09-01;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-5;LENS;Acuvue Oasys 1 Day For Astigmatism Trial (5);1;0;0;0.00;0.00;0;0;0.00;5903401
550;lmc;FA;3373706;2021-09-01;1-DAY-ACUVUE-MOIST-10;LENS;1 Day Acuvue Moist Trial (10);2;0;0;0.00;0.00;0;0;0.00;5902392
538;lmc;FA;3373707;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE-MULTIFOCAL-1;LENS;Air Optix Plus Hydraglyde Multifocal Trial (1);2;0;0;0.00;0.00;0;0;0.00;5906829
018;lmc;FA;3373710;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);2;0;0;0.00;0.00;0;0;0.00;5903373
559;lmc;FA;3373711;2021-09-01;CLARITI-1-DAY-TORIC-5;LENS;Clariti 1 Day Toric Trial (5);2;0;0;0.00;0.00;0;0;0.00;5906831
510;lmc;FA;3373712;2021-09-01;1-DAY-ACUVUE-MOIST-10;LENS;1 Day Acuvue Moist Trial (10);2;0;0;0.00;0.00;0;0;0.00;5902415
014;lmc;FA;3373716;2021-09-01;1-DAY-ACUVUE-MOIST-MULTIFOCAL-5;LENS;1 Day Acuvue Moist for Presbyopia Trial (5);2;0;0;0.00;0.00;0;0;0.00;5902989
017;lmc;FA;3373718;2021-09-01;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-5;LENS;Acuvue Oasys 1 Day For Astigmatism Trial (5);2;0;0;0.00;0.00;0;0;0.00;5903322
018;lmc;FA;3373719;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE-1;LENS;Air Optix Plus Hydraglyde Trial (1);2;0;0;0.00;0.00;0;0;0.00;5906194
018;lmc;FA;3373719;2021-09-01;DAILIES-AQUACOMFORT-PLUS-5;LENS;DAILIES AquaComfort Plus Trial (5);1;0;0;0.00;0.00;0;0;0.00;5906194
018;lmc;FA;3373719;2021-09-01;DAILIES-TOTAL-1-5;LENS;DAILIES-TOTAL Trial (5);1;0;0;0.00;0.00;0;0;0.00;5906194
012;lmc;FA;3373720;2021-09-01;1-DAY-ACUVUE-MOIST-10;LENS;1 Day Acuvue Moist Trial (10);2;0;0;0.00;0.00;0;0;0.00;5907459
017;lmc;FA;3373721;2021-09-01;BIOFINITY-MULTIFOCAL;LENS;Biofinity Multifocal (6);1;31.8;0;31.80;31.80;0;0;31.80;5887790
017;lmc;FA;3373721;2021-09-01;BIOFINITY-MULTIFOCAL-TORIC-XR-6;LENS;Biofinity Toric Multifocal (6);1;89.5;0;89.50;89.50;0;0;89.50;5887790
533;lmc;FA;3373722;2021-09-01;ACUVUE-OASYS-WITH-TRANSITIONS-1;LENS;Acuvue Oasys with Transitions Trial (1);2;0;0;0.00;0.00;0;0;0.00;5903139
104;lmc;FA;3373724;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);2;0;0;0.00;0.00;0;0;0.00;5907556
002;lmc;FA;3373725;2021-09-01;DAILIES-TOTAL-1-MULTIFOCAL-90;LENS;DAILIES TOTAL 1 Multifocal (90);2;67;0;67.00;134.00;0;0;134.00;5907615
507;lmc;FA;3373726;2021-09-01;1-DAY-ACUVUE-MOIST-FOR-ASTIGMATISM-5;LENS;1 Day Acuvue Moist for Astigmatism Trial (5);2;0;0;0.00;0.00;0;0;0.00;5903054
014;lmc;FA;3373728;2021-09-01;O2-OPTIX-TORIC;LENS;Air Optix for Astigmatism (6);2;28;0;28.00;56.00;0;0;56.00;5907513
566;lmc;FA;3373729;2021-09-01;AVIZOR-ENZYME-10;SOLUTION;Enzyme x10;1;6.2;0;6.20;6.20;0;0;6.20;5912139
112;lmc;FA;3373733;2021-09-01;BIOFINITY-MULTIFOCAL;LENS;Biofinity Multifocal (6);1;31.8;0;31.80;31.80;0;0;31.80;5890632
112;lmc;FA;3373733;2021-09-01;BIOFINITY-MULTIFOCAL-TORIC-XR-6;LENS;Biofinity Toric Multifocal (6);1;89.5;0;89.50;89.50;0;0;89.50;5890632
105;lmc;FA;3373735;2021-09-01;ACUVUE-OASYS-FOR-PRESBYOPIA-1;LENS;Acuvue Oasys for Presbyopia Trial (1);2;0;0;0.00;0.00;0;0;0.00;5907680
509;lmc;FA;3373737;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE-TORIC-3;LENS;Air Optix plus Hydraglyde for Astigmatism (3);2;15.9;0;15.90;31.80;0;0;31.80;5907189
017;lmc;FA;3373738;2021-09-01;ACUVUE-OASYS-FOR-ASTIGMATISM-1;LENS;Acuvue Oasys for Astigmatism Trial (1);4;0;0;0.00;0.00;0;0;0.00;5903323
538;lmc;FA;3373739;2021-09-01;ACUVUE-OASYS-FOR-PRESBYOPIA-1;LENS;Acuvue Oasys for Presbyopia Trial (1);2;0;0;0.00;0.00;0;0;0.00;5903214
017;lmc;FA;3373740;2021-09-01;ACUVUE-OASYS-FOR-ASTIGMATISM-1;LENS;Acuvue Oasys for Astigmatism Trial (1);2;0;0;0.00;0.00;0;0;0.00;5907514
112;lmc;FA;3373741;2021-09-01;BIOFINITY-MULTIFOCAL-TORIC-XR-1;LENS;Biofinity Multifocal Toric Trial (1);2;0;0;0.00;0.00;0;0;0.00;5890630
503;lmc;FA;3373743;2021-09-01;BIOFINITY-MULTIFOCAL-TORIC-XR-1;LENS;Biofinity Multifocal Toric Trial (1);2;0;0;0.00;0.00;0;0;0.00;5890841
103;lmc;FA;3373744;2021-09-01;ACUVUE-OASYS-1;LENS;Acuvue Oasys with Hydraclear Plus Trial (1);2;0;0;0.00;0.00;0;0;0.00;5902949
538;lmc;FA;3373745;2021-09-01;ACUVUE-OASYS-1;LENS;Acuvue Oasys with Hydraclear Plus Trial (1);2;0;0;0.00;0.00;0;0;0.00;5903213
532;lmc;FA;3373755;2021-09-01;DAILIES-AQUACOMFORT-PLUS-5;LENS;DAILIES AquaComfort Plus Trial (5);1;0;0;0.00;0.00;0;0;0.00;5907409
532;lmc;FA;3373755;2021-09-01;DAILIES-AQUACOMFORT-PLUS-TORIC-5;LENS;DAILIES AquaComfort Plus Toric Trial (5);1;0;0;0.00;0.00;0;0;0.00;5907409
572;lmc;FA;3373758;2021-09-01;FRESHLOOK-COLORBLENDS;LENS;Freshlook COLORBLENDS (2);2;11;0;11.00;22.00;0;0;22.00;5907338
105;lmc;FA;3373759;2021-09-01;DAILIES-AQUACOMFORT-PLUS-MULTIFOCAL-5;LENS;Dailies AquaComfort Plus Multifocal Trial (5);2;0;0;0.00;0.00;0;0;0.00;5907456
106;lmc;FA;3373760;2021-09-01;DAILIES-AQUACOMFORT-PLUS-TORIC-90;LENS;DAILIES AquaComfort Plus Toric (90);1;42.1;0;42.10;42.10;0;0;42.10;5907512
522;lmc;FA;3373764;2021-09-01;BIOFINITY-MULTIFOCAL;LENS;Biofinity Multifocal (6);2;31.8;0;31.80;63.60;0;0;63.60;5912220
519;lmc;FA;3373772;2021-09-01;MY-DAY-90;LENS;MyDay (90);2;37.3;0;37.30;74.60;0;0;74.60;5912261
106;lmc;FA;3373778;2021-09-01;1-DAY-ACUVUE-MOIST-90;LENS;1-Day ACUVUE Moist (90);2;32.2;0;32.20;64.40;0;0;64.40;5912291
106;lmc;FA;3373778;2021-09-01;ACUVUE-OASYS;LENS;ACUVUE Oasys (6);2;13;0;13.00;26.00;0;0;26.00;5912291
106;lmc;FA;3373778;2021-09-01;ACUVUE-OASYS-1-DAY-90;LENS;ACUVUE Oasys 1-Day (90);1;42.4;0;42.40;42.40;0;0;42.40;5912291
106;lmc;FA;3373778;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);5;16.3;0;16.30;81.50;0;0;81.50;5912291
106;lmc;FA;3373778;2021-09-01;REGARD-355;SOLUTION;Regard 355ml;3;6.9;0;6.90;20.70;0;0;20.70;5912291
504;lmc;FA;3373780;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);1;16.3;0;16.30;16.30;0;0;16.30;5912293
105;lmc;FA;3373781;2021-09-01;DAILIES-AQUACOMFORT-PLUS-30;LENS;DAILIES AquaComfort Plus (30);1;10.4;0;10.40;10.40;0;0;10.40;5912295
002;lmc;FA;3373788;2021-09-01;DAILIES-AQUACOMFORT-PLUS-90;LENS;DAILIES AquaComfort Plus (90);2;28.1;0;28.10;56.20;0;0;56.20;5912324
103;lmc;FA;3373791;2021-09-01;MIRU-1-MONTH-MULTIFOCAL-1;LENS;Miru 1 month Multifocal Trial (1);2;0;0;0.00;0.00;0;0;0.00;5885577
537;lmc;FA;3373814;2021-09-01;ACUVUE-OASYS-1-DAY-90;LENS;ACUVUE Oasys 1-Day (90);1;42.4;0;42.40;42.40;0;0;42.40;5912426
018;lmc;FA;3373815;2021-09-01;1-DAY-ACUVUE-MOIST-90;LENS;1-Day ACUVUE Moist (90);2;32.2;0;32.20;64.40;0;0;64.40;5912427
018;lmc;FA;3373816;2021-09-01;1-DAY-ACUVUE-MOIST-90;LENS;1-Day ACUVUE Moist (90);2;32.2;0;32.20;64.40;0;0;64.40;5912428
005;lmc;FA;3373820;2021-09-01;1-DAY-ACUVUE-MOIST-90;LENS;1-Day ACUVUE Moist (90);1;32.2;0;32.20;32.20;0;0;32.20;5912456
005;lmc;FA;3373821;2021-09-01;DAILIES-TOTAL-1-90;LENS;DAILIES TOTAL 1 (90);2;48;0;48.00;96.00;0;0;96.00;5912458
507;lmc;FA;3373823;2021-09-01;ACUVUE-REVITALENS-3x360;SOLUTION;Acuvue RevitaLens 3x360ml;1;13.9;0;13.90;13.90;0;0;13.90;5912469
545;lmc;FA;3373826;2021-09-01;AIR-OPTIX-AQUA-3;LENS;Air Optix Aqua (3);8;11.1;0;11.10;88.80;0;0;88.80;5912497
523;lmc;FA;3373829;2021-09-01;1-DAY-ACUVUE-MOIST-MULTIFOCAL;LENS;1-Day ACUVUE Moist for Presbyopia (30);2;17;0;17.00;34.00;0;0;34.00;5912514
505;lmc;FA;3373830;2021-09-01;ACUITIS-30;LENS;Acuitis 1 day SH 30L;2;9.5;0;9.50;19.00;0;0;19.00;5912532
107;lmc;FA;3373831;2021-09-01;DAILIES-AQUACOMFORT-PLUS-MULTIFOCAL-30;LENS;Dailies AquaComfort Plus Multifocal (30);1;19.2;0;19.20;19.20;0;0;19.20;5912534
017;lmc;FA;3373832;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);1;16.3;0;16.30;16.30;0;0;16.30;5912535
539;lmc;FA;3373833;2021-09-01;AIR-OPTIX-AQUA;LENS;Air Optix Aqua (6);2;17.2;0;17.20;34.40;0;0;34.40;5912536
509;lmc;FA;3373840;2021-09-01;AOSEPT-PLUS-3x360_90;SOLUTION;Aosept Plus 3x360ml + 90ml;3;21.9;0;21.90;65.70;0;0;65.70;5912594
107;lmc;FA;3373841;2021-09-01;DAILIES-AQUACOMFORT-PLUS-90;LENS;DAILIES AquaComfort Plus (90);2;28.1;0;28.10;56.20;0;0;56.20;5912596
106;lmc;FA;3373843;2021-09-01;DAILIES-TOTAL-1-MULTIFOCAL-90;LENS;DAILIES TOTAL 1 Multifocal (90);4;67;0;67.00;268.00;0;0;268.00;5901543
520;lmc;FA;3373844;2021-09-01;ACUVUE-OASYS-1-DAY-5;LENS;Acuvue Oasys 1 day Trial (5);2;0;0;0.00;0.00;0;0;0.00;5912357
538;lmc;FA;3373845;2021-09-01;BIOFINITY-ENERGYS-1;LENS;Biofinity Energys Trial (1);2;0;0;0.00;0.00;0;0;0.00;5912598
522;lmc;FA;3373847;2021-09-01;ACUVUE-OASYS-1-DAY-90;LENS;ACUVUE Oasys 1-Day (90);4;42.4;0;42.40;169.60;0;0;169.60;5912629
107;lmc;FA;3373854;2021-09-01;ACUVUE-OASYS-24;LENS;ACUVUE Oasys (24);1;41.3;0;41.30;41.30;0;0;41.30;5912701
505;lmc;FA;3373868;2021-09-01;PURE-VISION-2HD-TORIC;LENS;PureVision 2 for Astigmatism (6);2;23.5;0;23.50;47.00;0;0;47.00;5912778
104;lmc;FA;3373891;2021-09-01;ACUVUE-OASYS;LENS;ACUVUE Oasys (6);2;13;0;13.00;26.00;0;0;26.00;5912874
546;lmc;FA;3373892;2021-09-01;AIR-OPTIX-AQUA;LENS;Air Optix Aqua (6);1;17.2;0;17.20;17.20;0;0;17.20;5912877
552;lmc;FA;3373893;2021-09-01;ACUITIS-30;LENS;Acuitis 1 day SH 30L;2;9.5;0;9.50;19.00;0;0;19.00;5912878
528;lmc;FA;3373900;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);2;16.3;0;16.30;32.60;0;0;32.60;5912911
528;lmc;FA;3373901;2021-09-01;ACUITIS-30;LENS;Acuitis 1 day SH 30L;1;9.5;0;9.50;9.50;0;0;9.50;5912912
103;lmc;FA;3373905;2021-09-01;BIOFINITY;LENS;Biofinity (6);4;14.5;0;14.50;58.00;0;0;58.00;5912945
532;lmc;FA;3373906;2021-09-01;AIR-OPTIX-PLUS-HYDRAGLYDE-MULTIFOCAL;LENS;Air Optix Plus Hydraglyde Multifocal 6);2;33.2;0;33.20;66.40;0;0;66.40;5912947
507;lmc;FA;3373910;2021-09-01;ACUVUE-OASYS-FOR-ASTIGMATISM;LENS;ACUVUE Oasys for Astigmatism (6);2;18.5;0;18.50;37.00;0;0;37.00;5912978
019;lmc;FA;3373911;2021-09-01;FRESHLOOK-ONE-DAY;LENS;FreshLook ONE-DAY COLOR (10);6;8.2;0;8.20;49.20;0;0;49.20;5912979
545;lmc;FA;3373912;2021-09-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);4;21;0;21.00;84.00;0;0;84.00;5912980
116;lmc;FA;3373919;2021-09-01;FRESHLOOK-COLORBLENDS;LENS;Freshlook COLORBLENDS (2);2;11;0;11.00;22.00;0;0;22.00;5913026
529;lmc;FA;3373936;2021-09-01;ACUITIS-360;SOLUTION;Acuitis 360ml;10;1.8;0;1.80;18.00;0;0;18.00;5912070
529;lmc;FA;3373936;2021-09-01;ACUITIS-60;SOLUTION;Acuitis 60ml;10;1;0;1.00;10.00;0;0;10.00;5912070
529;lmc;FA;3373936;2021-09-01;OPTI-FREE-PRO-HYDRATANT;GOUTTE_OPHTA;OPTI-FREE Pro 10ml;1;6;0;6.00;6.00;0;0;6.00;5912070
529;lmc;FA;3373936;2021-09-01;RENU-MULTIPLUS-360;SOLUTION;ReNu MultiPlus 360ml;1;4.2;0;4.20;4.20;0;0;4.20;5912070
513;lmc;FA;3373955;2021-09-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21;0;21.00;42.00;0;0;42.00;5909749
554;lmc;FA;3373959;2021-09-02;ACUVUE-OASYS-FOR-ASTIGMATISM-12;LENS;ACUVUE Oasys for Astigmatism (12);2;33.2;0;33.20;66.40;0;0;66.40;5909929
003;lmc;FA;3373964;2021-09-02;CLARITI-1-DAY-TORIC-5;LENS;Clariti 1 Day Toric Trial (5);2;0;0;0.00;0.00;0;0;0.00;5909507
103;lmc;FA;3373968;2021-09-02;CLARITI-1-DAY-5;LENS;Clariti 1 Day Trial (5);1;0;0;0.00;0.00;0;0;0.00;5808487
103;lmc;FA;3373968;2021-09-02;CLARITI-1-DAY-TORIC-5;LENS;Clariti 1 Day Toric Trial (5);1;0;0;0.00;0.00;0;0;0.00;5808487
501;lmc;FA;3373972;2021-09-02;CLARITI-1-DAY-5;LENS;Clariti 1 Day Trial (5);1;0;0;0.00;0.00;0;0;0.00;5909592
501;lmc;FA;3373972;2021-09-02;CLARITI-1-DAY-TORIC-5;LENS;Clariti 1 Day Toric Trial (5);1;0;0;0.00;0.00;0;0;0.00;5909592
564;lmc;FA;3373973;2021-09-02;ULTRA-1;LENS;Ultra Trial (1);1;0;0;0.00;0.00;0;0;0.00;5910358
564;lmc;FA;3373973;2021-09-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);1;0;0;0.00;0.00;0;0;0.00;5910358
529;lmc;FA;3373974;2021-09-02;ULTRA-FOR-ASTIGMATISM;LENS;Ultra for Astigmatism (6);2;26.9;0;26.90;53.80;0;0;53.80;5910479
550;lmc;FA;3373975;2021-09-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21;0;21.00;42.00;0;0;42.00;5910029
113;lmc;FA;3373979;2021-09-02;BIOFINITY-MULTIFOCAL-TORIC-XR-6;LENS;Biofinity Toric Multifocal (6);2;89.5;0;89.50;179.00;0;0;179.00;5889086
112;lmc;FA;3373989;2021-09-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);2;0;0;0.00;0.00;0;0;0.00;5910030
005;lmc;FA;3373990;2021-09-02;BIOTRUE-ONE-DAY-FOR-ASTIGMATISM;LENS;Biotrue for Astigmatism (30);6;13.1;0;13.10;78.60;0;0;78.60;5910064
116;lmc;FA;3373993;2021-09-02;SOFLENS-DAILY-DISPOSABLE-5;LENS;SofLens Daily Disposable Trial (5);2;0;0;0.00;0.00;0;0;0.00;5910608
528;lmc;FA;3374000;2021-09-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21;0;21.00;42.00;0;0;42.00;5910871
106;lmc;FA;3374005;2021-09-02;CLARITI-1-DAY-TORIC-30;LENS;Clariti 1 day toric (30);2;15.1;0;15.10;30.20;0;0;30.20;5825707
558;lmc;FA;3374006;2021-09-02;BIOFINITY-TORIC-XR;LENS;Biofinity XR Toric (6);4;51.9;0;51.90;207.60;0;0;207.60;5893018
112;lmc;FA;3374010;2021-09-02;BIOFINITY-MULTIFOCAL-TORIC-XR-1;LENS;Biofinity Multifocal Toric Trial (1);2;0;0;0.00;0.00;0;0;0.00;5890631
519;lmc;FA;3374011;2021-09-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0;0;0.00;0.00;0;0;0.00;5910148
518;lmc;FA;3374012;2021-09-02;BIOFINITY-1;LENS;Biofinity Trial (1);1;0;0;0.00;0.00;0;0;0.00;5910530
518;lmc;FA;3374012;2021-09-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0;0;0.00;0.00;0;0;0.00;5910530
544;lmc;FA;3374015;2021-09-02;BIOFINITY-1;LENS;Biofinity Trial (1);2;0;0;0.00;0.00;0;0;0.00;5910200
561;lmc;FA;3374017;2021-09-02;BIOFINITY-1;LENS;Biofinity Trial (1);2;0;0;0.00;0.00;0;0;0.00;5910746
003;lmc;FA;3374018;2021-09-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0;0;0.00;0.00;0;0;0.00;5910417
;lmc;FA;3374029;2021-09-02;ZOONO-HAND-SANITISER-50;SOLUTION;zoono hand sanitiser 50ml;10;2.9;0;2.90;29.00;0;0;29.00;5913649
517;lmc;FA;3374030;2021-09-02;AIR-OPTIX-PLUS-HYDRAGLYDE;LENS;Air Optix Plus Hydraglyde (6);2;16.3;0;16.30;32.60;0;0;32.60;5913668
513;lmc;FA;3374032;2021-09-02;ACUVUE-REVITALENS-100;SOLUTION;Acuvue RevitaLens 100ml;1;2.4;0;2.40;2.40;0;0;2.40;5913670
511;lmc;FA;3374036;2021-09-02;DAILIES-TOTAL-1-90;LENS;DAILIES TOTAL 1 (90);2;48;0;48.00;96.00;0;0;96.00;5913699
