104;lmc;FA;3480445;2022-12-01;AOSEPT-PLUS-360;SOLUTION;Aosept Plus 360ml;3;8.36;0;8.36;25.08;0;0;25.08;6642946
105;lmc;FA;3480446;2022-12-01;DAILIES-TOTAL-1-30;LENS;DAILIES TOTAL 1 (30);2;17.6;0;17.60;35.20;0;0;35.20;6642947
522;lmc;FA;3480447;2022-12-01;OXYSEPT-1-3x300;SOLUTION;Oxysept 1 Step 3x300ml + 90c;1;19.69;0;19.69;19.69;0;0;19.69;6642949
104;lmc;FA;3480449;2022-12-01;AOSEPT-PLUS-360;SOLUTION;Aosept Plus 360ml;3;8.36;0;8.36;25.08;0;0;25.08;6642973
005;lmc;FA;3480453;2022-12-01;DAILIES-TOTAL-1-MULTIFOCAL-30;LENS;DAILIES TOTAL 1 Multifocal (30);2;25.1;0;25.10;50.20;0;0;50.20;6643003
513;lmc;FA;3480454;2022-12-01;ACUITIS-30;LENS;Acuitis 1 day SH 30L;13;9.5;0;9.50;123.50;0;0;123.50;6643004
114;lmc;FA;3480455;2022-12-01;ACUVUE-OASYS;LENS;ACUVUE Oasys (6);4;13.5;0;13.50;54.00;0;0;54.00;6643005
018;lmc;FA;3480456;2022-12-01;DAILIES-AQUACOMFORT-PLUS-30;LENS;DAILIES AquaComfort Plus (30);2;11;0;11.00;22.00;0;0;22.00;6643006
104;lmc;FA;3480460;2022-12-01;OPHTALMIC-HR-1-DAY-90;LENS;Ophtalmic HR 1 Day (90);2;71.1;0;71.10;142.20;0;0;142.20;6643027
564;lmc;FA;3480461;2022-12-01;BIOFINITY;LENS;Biofinity (6);2;15.4;0;15.40;30.80;0;0;30.80;6643028
564;lmc;FA;3480461;2022-12-01;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6643028
508;lmc;FA;3480467;2022-12-01;BIOFINITY;LENS;Biofinity (6);1;15.4;0;15.40;15.40;0;0;15.40;6643061
509;lmc;FA;3480468;2022-12-01;FRESHLOOK-ONE-DAY;LENS;FreshLook ONE-DAY COLOR (10);2;8.6;0;8.60;17.20;0;0;17.20;6643062
509;lmc;FA;3480469;2022-12-01;FRESHLOOK-ONE-DAY;LENS;FreshLook ONE-DAY COLOR (10);2;8.6;0;8.60;17.20;0;0;17.20;6643063
018;lmc;FA;3480470;2022-12-01;1-DAY-ACUVUE-MOIST-30;LENS;1-Day ACUVUE Moist (30);2;13;0;13.00;26.00;0;0;26.00;6643065
011;lmc;FA;3480498;2022-12-02;BIOTRUE-ONE-DAY-FOR-ASTIGMATISM-5;LENS;Biotrue One Day For Astigmatism Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6641327
114;lmc;FA;3480499;2022-12-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6640919
556;lmc;FA;3480503;2022-12-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6641404
107;lmc;FA;3480504;2022-12-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6641073
107;lmc;FA;3480505;2022-12-02;ULTRA-FOR-ASTIGMATISM-1;LENS;Ultra for Astigmatism Trial (1);1;0.01;0;0.01;0.01;0;0;0.01;6641074
576;lmc;FA;3480509;2022-12-02;BIOTRUE-ONE-DAY-FOR-ASTIGMATISM-5;LENS;Biotrue One Day For Astigmatism Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6641405
012;lmc;FA;3480511;2022-12-02;MY-DAY-5;LENS;My Day Trial (5);1;0.01;0;0.01;0.01;0;0;0.01;6639470
012;lmc;FA;3480511;2022-12-02;MY-DAY-FOR-ASTIGMATISM-5;LENS;My Day for astigmatism Trial (5);1;0.01;0;0.01;0.01;0;0;0.01;6639470
556;lmc;FA;3480513;2022-12-02;BIOTRUE-ONE-DAY-FOR-ASTIGMATISM-5;LENS;Biotrue One Day For Astigmatism Trial (5);2;0.01;0;0.01;0.02;0;0;0.02;6640611
526;lmc;FA;3480518;2022-12-02;ULTRA-FOR-PRESBYOPIA-1;LENS;Ultra for Presbyopia Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639399
561;lmc;FA;3480519;2022-12-02;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-30;LENS;ACUVUE Oasys 1-Day For Astigmatism (30);2;19;0;19.00;38.00;0;0;38.00;6641118
005;lmc;FA;3480521;2022-12-02;ULTRA-FOR-ASTIGMATISM;LENS;Ultra for Astigmatism (6);2;26.9;0;26.90;53.80;0;0;53.80;6640780
506;lmc;FA;3480523;2022-12-02;DAILIES-AQUACOMFORT-PLUS-TORIC-30;LENS;DAILIES AquaComfort Plus Toric (30);1;15.8;0;15.80;15.80;0;0;15.80;6640605
506;lmc;FA;3480523;2022-12-02;ULTRA-FOR-ASTIGMATISM;LENS;Ultra for Astigmatism (6);2;26.9;0;26.90;53.80;0;0;53.80;6640605
106;lmc;FA;3480527;2022-12-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6639136
506;lmc;FA;3480528;2022-12-02;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-90;LENS;ACUVUE Oasys 1-Day For Astigmatism (90);4;47.8;0;47.80;191.20;0;0;191.20;6642218
561;lmc;FA;3480532;2022-12-02;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-90;LENS;ACUVUE Oasys 1-Day For Astigmatism (90);2;47.8;0;47.80;95.60;0;0;95.60;6641119
005;lmc;FA;3480533;2022-12-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6639599
574;lmc;FA;3480538;2022-12-02;ACUVUE-OASYS-1-DAY-90;LENS;ACUVUE Oasys 1-Day (90);2;43.2;0;43.20;86.40;0;0;86.40;6640942
574;lmc;FA;3480538;2022-12-02;ACUVUE-OASYS-1-DAY-FOR-ASTIGMATISM-90;LENS;ACUVUE Oasys 1-Day For Astigmatism (90);2;47.8;0;47.80;95.60;0;0;95.60;6640942
503;lmc;FA;3480541;2022-12-02;BIOFINITY-TORIC-6;LENS;Biofinity Toric (6);2;21.8;0;21.80;43.60;0;0;43.60;6639598
529;lmc;FA;3480544;2022-12-02;BIOFINITY-ENERGYS-1;LENS;Biofinity Energys Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6634401
005;lmc;FA;3480546;2022-12-02;BIOFINITY-1;LENS;Biofinity Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639175
005;lmc;FA;3480546;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0.01;0;0.01;0.01;0;0;0.01;6639175
005;lmc;FA;3480547;2022-12-02;BIOFINITY-MULTIFOCAL-1;LENS;Biofinity Multifocal Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6640887
556;lmc;FA;3480549;2022-12-02;BIOFINITY-MULTIFOCAL-1;LENS;Biofinity Multifocal Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639422
538;lmc;FA;3480550;2022-12-02;BIOFINITY-MULTIFOCAL-1;LENS;Biofinity Multifocal Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639401
508;lmc;FA;3480551;2022-12-02;BIOFINITY-ENERGYS-1;LENS;Biofinity Energys Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6589008
527;lmc;FA;3480553;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639601
516;lmc;FA;3480554;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639442
115;lmc;FA;3480556;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639548
507;lmc;FA;3480558;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639398
582;lmc;FA;3480559;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);2;0.01;0;0.01;0.02;0;0;0.02;6639571
101;lmc;FA;3480560;2022-12-02;BIOFINITY-TORIC-1;LENS;Biofinity Toric Trial (1);1;0.01;0;0.01;0.01;0;0;0.01;6639134
